,FRAME_IDX,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,X_25,Y_25,X_26,Y_26,X_27,Y_27,X_28,Y_28,X_29,Y_29,X_30,Y_30,X_31,Y_31,X_32,Y_32,X_33,Y_33,X_34,Y_34,X_35,Y_35,X_36,Y_36,X_37,Y_37,X_38,Y_38,X_39,Y_39,X_40,Y_40,X_41,Y_41,X_42,Y_42,X_43,Y_43,X_44,Y_44,X_45,Y_45,X_46,Y_46,X_47,Y_47,X_48,Y_48,X_49,Y_49,X_50,Y_50,X_51,Y_51,X_52,Y_52,X_53,Y_53,X_54,Y_54,X_55,Y_55,X_56,Y_56,X_57,Y_57,X_58,Y_58,X_59,Y_59,X_60,Y_60,X_61,Y_61,X_62,Y_62,X_63,Y_63,X_64,Y_64,X_65,Y_65,X_66,Y_66,X_67,Y_67,X_68,Y_68,X_69,Y_69,X_70,Y_70,X_71,Y_71,X_72,Y_72,X_73,Y_73,X_74,Y_74,X_75,Y_75,X_76,Y_76,X_77,Y_77,X_78,Y_78,X_79,Y_79,X_80,Y_80,X_81,Y_81,X_82,Y_82,X_83,Y_83,X_84,Y_84,X_85,Y_85,X_86,Y_86,X_87,Y_87,X_88,Y_88,X_89,Y_89,X_90,Y_90,X_91,Y_91,X_92,Y_92,X_93,Y_93,X_94,Y_94,X_95,Y_95,X_96,Y_96,X_97,Y_97,X_98,Y_98,X_99,Y_99,X_100,Y_100,X_101,Y_101,X_102,Y_102,X_103,Y_103,X_104,Y_104,X_105,Y_105,X_106,Y_106,X_107,Y_107,X_108,Y_108,X_109,Y_109,X_110,Y_110,X_111,Y_111,X_112,Y_112,X_113,Y_113,X_114,Y_114,X_115,Y_115,X_116,Y_116,X_117,Y_117,X_118,Y_118,X_119,Y_119,X_120,Y_120,X_121,Y_121,X_122,Y_122,X_123,Y_123,X_124,Y_124,X_125,Y_125,X_126,Y_126,X_127,Y_127,X_128,Y_128,X_129,Y_129,X_130,Y_130,X_131,Y_131,X_132,Y_132,X_133,Y_133,X_134,Y_134,X_135,Y_135
195,196.0,587.0,860.0,1309.0,1503.0,445.0,1458.0,1398.0,548.0,1175.0,349.0,1824.0,1502.0,,,1673.0,1192.0,1431.0,172.0,915.0,1281.0,845.0,483.0,1374.0,796.0,2156.0,335.0,,,1089.0,566.0,,,1512.0,809.0,,,,,629.0,455.0,452.0,1067.0,907.0,629.0,,,,,,,,,,,,,,,,,,,966.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,197.0,594.0,861.0,1311.0,1502.0,444.0,1463.0,1398.0,550.0,1174.0,351.0,1826.0,1503.0,,,1673.0,1194.0,1429.0,172.0,919.0,1282.0,845.0,481.0,1372.0,797.0,2159.0,336.0,,,1085.0,566.0,,,1514.0,808.0,,,,,629.0,453.0,457.0,1066.0,908.0,631.0,,,,,,,,,,,,,,,,,,,967.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198.0,595.0,862.0,1312.0,1503.0,446.0,1465.0,1397.0,551.0,1173.0,352.0,1828.0,1504.0,,,1675.0,1195.0,1429.0,172.0,919.0,1283.0,846.0,480.0,1370.0,797.0,2157.0,337.0,,,1085.0,567.0,,,1514.0,807.0,,,,,630.0,452.0,458.0,1065.0,908.0,631.0,,,,,,,,,,,,,,,,,,,966.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199.0,592.0,861.0,1313.0,1504.0,450.0,1463.0,1398.0,552.0,1176.0,355.0,1834.0,1505.0,,,1677.0,1197.0,1427.0,173.0,924.0,1285.0,846.0,480.0,1370.0,797.0,2156.0,337.0,,,1085.0,567.0,,,1514.0,807.0,,,,,631.0,449.0,459.0,1065.0,909.0,632.0,,,,,,,,,,,,,,,,,,,967.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200.0,588.0,859.0,1313.0,1505.0,455.0,1462.0,1400.0,554.0,1180.0,357.0,1844.0,1506.0,,,1679.0,1199.0,1426.0,173.0,927.0,1287.0,846.0,482.0,1372.0,797.0,2158.0,339.0,,,1085.0,567.0,,,1512.0,806.0,,,,,633.0,449.0,460.0,1065.0,910.0,633.0,,,,,,,,,,,,,,,,,,,966.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,201.0,585.0,859.0,1316.0,1506.0,458.0,1462.0,1401.0,555.0,1180.0,358.0,1852.0,1506.0,,,1680.0,1200.0,1426.0,173.0,927.0,1288.0,845.0,483.0,1371.0,798.0,2160.0,340.0,,,1073.0,565.0,,,1512.0,806.0,,,,,634.0,449.0,462.0,1065.0,909.0,635.0,,,,,,,,,,,,,,,,,,,966.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,202.0,583.0,859.0,1320.0,1506.0,460.0,1463.0,1403.0,555.0,1182.0,358.0,1856.0,1507.0,,,1683.0,1203.0,1427.0,174.0,929.0,1290.0,845.0,483.0,1366.0,799.0,2161.0,344.0,,,1070.0,565.0,,,1510.0,807.0,,,,,634.0,446.0,463.0,1066.0,908.0,636.0,,,,,,,,,,,,,,,,,,,967.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,203.0,587.0,860.0,1321.0,1507.0,462.0,1464.0,1406.0,556.0,1179.0,356.0,1861.0,1509.0,,,1685.0,1205.0,1429.0,174.0,928.0,1291.0,845.0,483.0,1364.0,799.0,2163.0,348.0,,,1079.0,560.0,,,1510.0,806.0,,,,,635.0,446.0,465.0,1066.0,908.0,636.0,,,,,,,,,,,,,,,,,,,967.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,204.0,587.0,860.0,1321.0,1509.0,464.0,1464.0,1407.0,557.0,1178.0,357.0,1865.0,1510.0,,,1686.0,1208.0,1432.0,174.0,924.0,1292.0,845.0,484.0,1363.0,799.0,2165.0,349.0,,,1078.0,559.0,,,1510.0,806.0,,,,,638.0,444.0,469.0,1067.0,909.0,637.0,,,,,,,,,,,,,,,,,,,967.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,205.0,590.0,859.0,1320.0,1510.0,465.0,1466.0,1407.0,560.0,1176.0,356.0,,,,,1687.0,1210.0,1433.0,175.0,924.0,1292.0,845.0,482.0,1361.0,799.0,2165.0,351.0,,,1078.0,558.0,,,1510.0,806.0,,,,,640.0,441.0,469.0,1067.0,910.0,639.0,,,,,,,,,,,,,,,,,,,969.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,206.0,593.0,859.0,1320.0,1512.0,468.0,1467.0,1410.0,561.0,1181.0,357.0,,,,,1688.0,1212.0,1432.0,176.0,927.0,1293.0,846.0,481.0,1361.0,799.0,2162.0,355.0,,,,,,,1515.0,807.0,,,,,647.0,441.0,466.0,1066.0,907.0,639.0,,,,,,,,,,,,,,,,,,,972.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,207.0,595.0,859.0,1320.0,1513.0,470.0,1470.0,1416.0,563.0,1186.0,358.0,,,,,1689.0,1216.0,1433.0,176.0,928.0,1295.0,846.0,477.0,1361.0,800.0,2153.0,360.0,,,,,,,1520.0,807.0,,,,,652.0,440.0,467.0,1068.0,904.0,641.0,,,,,,,,,,,,,,,,,,,975.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,208.0,596.0,860.0,1319.0,1515.0,471.0,1473.0,1416.0,569.0,1186.0,358.0,,,,,1691.0,1219.0,1433.0,175.0,930.0,1297.0,846.0,473.0,1355.0,799.0,2156.0,362.0,,,,,,,1520.0,807.0,,,,,654.0,438.0,468.0,1068.0,900.0,643.0,,,,,,,,,,,,,,,,,,,979.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209.0,598.0,860.0,1320.0,1515.0,471.0,1476.0,1418.0,573.0,1192.0,359.0,,,,,1694.0,1221.0,1435.0,175.0,930.0,1300.0,848.0,470.0,1353.0,799.0,2161.0,361.0,,,,,,,1521.0,806.0,,,,,658.0,438.0,470.0,1068.0,897.0,643.0,,,,,,,,,,,,,,,,,,,980.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,210.0,600.0,861.0,1321.0,1516.0,471.0,1478.0,1416.0,575.0,1191.0,361.0,,,,,1696.0,1223.0,1437.0,176.0,928.0,1302.0,849.0,467.0,1354.0,801.0,2157.0,364.0,,,,,,,1520.0,802.0,,,,,656.0,434.0,470.0,1068.0,898.0,644.0,,,,,,,,,,,,,,,,,,,981.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,211.0,601.0,861.0,1323.0,1517.0,471.0,1484.0,1417.0,578.0,1188.0,363.0,,,,,1699.0,1226.0,1440.0,178.0,926.0,1304.0,850.0,465.0,1354.0,802.0,2154.0,367.0,,,,,,,1519.0,803.0,,,,,654.0,431.0,472.0,1068.0,898.0,645.0,,,,,,,,,,,,,,,,,,,984.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,212.0,603.0,863.0,1327.0,1518.0,473.0,1486.0,1408.0,582.0,1188.0,363.0,,,,,1699.0,1229.0,1441.0,177.0,923.0,1304.0,852.0,463.0,1354.0,804.0,2147.0,371.0,,,,,,,1521.0,806.0,,,,,651.0,431.0,474.0,1068.0,899.0,646.0,,,,,,,,,,,,,,,,,,,987.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,213.0,607.0,864.0,1328.0,1519.0,477.0,1485.0,1408.0,585.0,1188.0,363.0,,,,,1700.0,1233.0,1441.0,175.0,922.0,1305.0,852.0,461.0,1356.0,806.0,2145.0,373.0,,,,,,,1521.0,806.0,,,,,652.0,431.0,474.0,1067.0,904.0,648.0,,,,,,,,,,,,,,,,,,,989.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,214.0,609.0,862.0,1330.0,1520.0,480.0,1485.0,1407.0,588.0,1190.0,363.0,,,,,1699.0,1236.0,1442.0,174.0,925.0,1307.0,850.0,459.0,1359.0,807.0,2146.0,376.0,,,,,,,1527.0,809.0,,,,,651.0,428.0,476.0,1069.0,906.0,649.0,,,,,,,,,,,,,,,,,,,990.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,215.0,609.0,862.0,,,481.0,1487.0,1411.0,597.0,1192.0,363.0,,,,,1699.0,1239.0,1444.0,172.0,926.0,1309.0,847.0,457.0,1361.0,807.0,2149.0,376.0,,,,,,,1528.0,809.0,,,,,650.0,425.0,477.0,1070.0,904.0,650.0,,,1047.0,340.0,,,,,,,,,,,,,,,993.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,216.0,607.0,862.0,,,483.0,1490.0,1415.0,599.0,1194.0,365.0,,,,,1700.0,1243.0,1443.0,169.0,927.0,1311.0,846.0,455.0,1363.0,807.0,2152.0,375.0,,,,,,,1530.0,810.0,,,,,653.0,425.0,476.0,1073.0,905.0,650.0,,,1049.0,340.0,,,,,,,,,,,,,,,996.0,45.0,,,2000.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,217.0,606.0,862.0,,,484.0,1494.0,1416.0,601.0,1195.0,366.0,,,,,1700.0,1248.0,1444.0,168.0,927.0,1314.0,845.0,453.0,1366.0,808.0,2155.0,375.0,,,,,,,1532.0,804.0,,,,,653.0,423.0,475.0,1074.0,904.0,650.0,,,1048.0,342.0,,,,,,,,,,,,,,,999.0,46.0,,,2002.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,218.0,607.0,861.0,,,486.0,1496.0,1420.0,602.0,1197.0,366.0,,,,,1701.0,1252.0,1446.0,167.0,931.0,1315.0,844.0,451.0,1368.0,808.0,2159.0,376.0,,,,,,,1532.0,803.0,,,,,653.0,421.0,475.0,1078.0,899.0,651.0,,,1048.0,344.0,,,,,,,,,,,,,,,1003.0,47.0,,,2009.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,219.0,606.0,861.0,,,492.0,1495.0,1422.0,605.0,1199.0,366.0,,,,,1702.0,1257.0,1449.0,168.0,935.0,1316.0,842.0,450.0,1367.0,809.0,2163.0,378.0,,,,,,,1532.0,803.0,,,,,654.0,419.0,477.0,1083.0,899.0,652.0,,,1048.0,346.0,,,,,,,,,,,,,,,1004.0,50.0,,,2014.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,220.0,608.0,861.0,,,498.0,1495.0,1422.0,601.0,1198.0,366.0,,,,,1705.0,1263.0,1451.0,169.0,937.0,1316.0,843.0,449.0,1366.0,810.0,2165.0,379.0,,,,,,,1534.0,804.0,,,,,654.0,418.0,473.0,1084.0,899.0,653.0,,,1048.0,348.0,,,,,,,,,,,,,,,1005.0,52.0,,,2013.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,221.0,609.0,862.0,,,501.0,1497.0,1428.0,600.0,1200.0,367.0,,,,,1710.0,1265.0,1452.0,168.0,938.0,1318.0,843.0,448.0,1368.0,812.0,2166.0,382.0,,,,,,,1535.0,804.0,,,,,654.0,416.0,467.0,1080.0,902.0,654.0,,,1050.0,348.0,,,,,,,,,,,,,,,1006.0,54.0,,,2014.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,222.0,613.0,862.0,,,504.0,1501.0,1430.0,600.0,1201.0,368.0,,,,,1714.0,1270.0,1450.0,165.0,935.0,1319.0,842.0,446.0,1369.0,814.0,2170.0,384.0,,,,,,,1537.0,804.0,,,,,656.0,416.0,465.0,1077.0,902.0,654.0,,,1052.0,347.0,,,,,,,,,,,,,,,1010.0,54.0,,,2017.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,223.0,617.0,864.0,,,509.0,1502.0,1432.0,601.0,1202.0,368.0,,,,,1710.0,1278.0,1448.0,164.0,935.0,1320.0,842.0,444.0,1369.0,815.0,2175.0,387.0,,,,,,,1540.0,802.0,,,,,658.0,415.0,469.0,1078.0,900.0,654.0,,,1053.0,347.0,,,,,,,,,,,,,,,1013.0,58.0,,,2020.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,224.0,619.0,865.0,,,513.0,1505.0,1434.0,602.0,1202.0,368.0,,,,,1706.0,1284.0,1449.0,164.0,937.0,1320.0,842.0,445.0,1370.0,817.0,2176.0,389.0,,,,,,,1541.0,803.0,,,,,658.0,413.0,469.0,1077.0,902.0,654.0,,,1055.0,346.0,,,,,,,,,,,,,,,1016.0,60.0,,,2021.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,225.0,621.0,866.0,,,516.0,1507.0,,,1205.0,370.0,,,,,1706.0,1288.0,1450.0,164.0,939.0,1320.0,843.0,445.0,1371.0,817.0,2174.0,393.0,,,,,,,1543.0,802.0,,,,,659.0,412.0,466.0,1078.0,902.0,655.0,,,1056.0,346.0,,,,,,,,,,,,,,,1020.0,61.0,,,2020.0,48.0,900.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,226.0,622.0,866.0,,,520.0,1508.0,,,1206.0,370.0,,,,,1709.0,1289.0,1453.0,165.0,942.0,1324.0,844.0,444.0,1373.0,818.0,2172.0,397.0,,,,,,,1546.0,804.0,,,,,659.0,412.0,471.0,1079.0,901.0,656.0,,,1058.0,345.0,,,,,,,,,,,,,,,1023.0,62.0,,,2015.0,50.0,903.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,227.0,623.0,865.0,,,,,,,1209.0,369.0,,,,,1715.0,1288.0,1454.0,165.0,946.0,1326.0,844.0,442.0,1376.0,819.0,2168.0,400.0,,,,,,,1548.0,802.0,,,,,660.0,411.0,474.0,1081.0,904.0,656.0,,,1060.0,345.0,,,,,,,,,,,,,,,1026.0,65.0,,,2015.0,50.0,903.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
